rank,signature_id,input_value,borrow_ratio,repay_ratio,replay_cycles,liquidity_offset,borrow_offset,supplied_capital,shares_received,borrowed_capital,debt_shares_minted,repaid_capital,debt_shares_burned,withdrawn_capital,phantom_debt_shares,phantom_debt_value,final_output,delta,loss_ratio_ppm,accumulated_delta,accumulated_phantom_debt_shares,accumulated_phantom_debt_value,accumulated_loss_ratio_ppm,confirmation_status
545,9,100000000,9/10,1/10,10,411,372,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-810000030,810000010,810000020,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
546,9,100000000,9/10,1/10,10,478,397,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-810000030,810000010,810000020,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
547,9,100000000,9/10,1/10,10,8191,8191,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-810000030,810000010,810000020,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
548,9,100000000,9/10,1/10,5,1,1,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
549,9,100000000,9/10,1/10,5,73,183,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
550,9,100000000,9/10,1/10,5,191,174,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
551,9,100000000,9/10,1/10,5,242,374,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
552,9,100000000,9/10,1/10,5,411,372,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
553,9,100000000,9/10,1/10,5,478,397,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
554,9,100000000,9/10,1/10,5,8191,8191,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-405000015,405000005,405000010,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
555,9,100000000,9/10,1/10,2,1,1,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
556,9,100000000,9/10,1/10,2,73,183,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
557,9,100000000,9/10,1/10,2,191,174,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
558,9,100000000,9/10,1/10,2,242,374,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
559,9,100000000,9/10,1/10,2,411,372,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
560,9,100000000,9/10,1/10,2,478,397,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
561,9,100000000,9/10,1/10,2,8191,8191,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-162000006,162000002,162000004,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
562,9,100000000,9/10,1/10,1,1,1,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
563,9,100000000,9/10,1/10,1,73,183,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
564,9,100000000,9/10,1/10,1,191,174,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
565,9,100000000,9/10,1/10,1,242,374,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
566,9,100000000,9/10,1/10,1,411,372,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
567,9,100000000,9/10,1/10,1,478,397,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
568,9,100000000,9/10,1/10,1,8191,8191,100000000,99999999,90000000,90000000,9000000,8999999,99999999,81000001,81000002,18999997,-81000003,810000,-81000003,81000001,81000002,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
569,9,100000000,9/10,1/10,10000,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-810000000000,810000000000,810000000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
570,9,100000000,9/10,1/10,1000,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-81000000000,81000000000,81000000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
571,9,100000000,9/10,1/10,100,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-8100000000,8100000000,8100000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
572,9,100000000,9/10,1/10,25,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-2025000000,2025000000,2025000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
573,9,100000000,9/10,1/10,10,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-810000000,810000000,810000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
574,9,100000000,9/10,1/10,5,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-405000000,405000000,405000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
575,9,100000000,9/10,1/10,2,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-162000000,162000000,162000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
576,9,100000000,9/10,1/10,1,0,0,100000000,100000000,90000000,90000000,9000000,9000000,100000000,81000000,81000000,19000000,-81000000,810000,-81000000,81000000,81000000,810000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
577,10,100000000,4/5,1/100,10000,1,1,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
578,10,100000000,4/5,1/100,10000,73,183,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
579,10,100000000,4/5,1/100,10000,191,174,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
580,10,100000000,4/5,1/100,10000,242,374,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
581,10,100000000,4/5,1/100,10000,411,372,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
582,10,100000000,4/5,1/100,10000,478,397,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
583,10,100000000,4/5,1/100,10000,8191,8191,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-792000030000,792000010000,792000020000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
584,10,100000000,4/5,1/100,1000,1,1,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
585,10,100000000,4/5,1/100,1000,73,183,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
586,10,100000000,4/5,1/100,1000,191,174,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
587,10,100000000,4/5,1/100,1000,242,374,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
588,10,100000000,4/5,1/100,1000,411,372,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
589,10,100000000,4/5,1/100,1000,478,397,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
590,10,100000000,4/5,1/100,1000,8191,8191,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-79200003000,79200001000,79200002000,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
591,10,100000000,4/5,1/100,100,1,1,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
592,10,100000000,4/5,1/100,100,73,183,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
593,10,100000000,4/5,1/100,100,191,174,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
594,10,100000000,4/5,1/100,100,242,374,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
595,10,100000000,4/5,1/100,100,411,372,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
596,10,100000000,4/5,1/100,100,478,397,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
597,10,100000000,4/5,1/100,100,8191,8191,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-7920000300,7920000100,7920000200,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
598,10,100000000,4/5,1/100,25,1,1,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
599,10,100000000,4/5,1/100,25,73,183,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
600,10,100000000,4/5,1/100,25,191,174,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
601,10,100000000,4/5,1/100,25,242,374,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
602,10,100000000,4/5,1/100,25,411,372,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
603,10,100000000,4/5,1/100,25,478,397,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
604,10,100000000,4/5,1/100,25,8191,8191,100000000,99999999,80000000,80000000,800000,799999,99999999,79200001,79200002,20799997,-79200003,792000,-1980000075,1980000025,1980000050,792000,CONFIRMED_DELTA;CONFIRMED_PHANTOM_DEBT_SHARES;CONFIRMED_PHANTOM_DEBT_VALUE;CONFIRMED_MINTED_EXCEEDS_BURNED;CONFIRMED_OVER_50_PERCENT_LOSS_MODEL
